STATION,DATE,HourlyDryBulbTemperature
72365623049,4/5/16 21:53,51
72365623049,4/5/16 22:53,47
72365623049,4/5/16 23:53,45
72365623049,4/5/16 23:59,
72365623049,4/6/16 0:53,41
72365623049,4/6/16 1:53,39
72365623049,4/6/16 2:53,38
72365623049,4/6/16 3:53,38
72365623049,4/6/16 4:53,32
72365623049,4/6/16 5:53,32
72365623049,4/6/16 6:53,41
72365623049,4/6/16 7:53,45
72365623049,4/6/16 8:53,52
72365623049,4/6/16 9:53,56
72365623049,4/6/16 10:53,59
72365623049,4/6/16 11:53,63
72365623049,4/6/16 12:53,64
72365623049,4/6/16 13:53,66
72365623049,4/6/16 14:53,69
72365623049,4/6/16 15:53,70
72365623049,4/6/16 16:53,68
72365623049,4/6/16 17:53,67
72365623049,4/6/16 18:53,56
72365623049,4/6/16 19:53,51
72365623049,4/6/16 20:53,49
72365623049,4/6/16 21:53,42
72365623049,4/6/16 22:53,47
72365623049,4/6/16 23:53,48
72365623049,4/6/16 23:59,
72365623049,4/7/16 0:53,43
72365623049,4/7/16 1:53,45
72365623049,4/7/16 2:53,44
72365623049,4/7/16 3:53,44
72365623049,4/7/16 4:53,41
72365623049,4/7/16 5:53,37
72365623049,4/7/16 6:53,46
72365623049,4/7/16 7:53,52
72365623049,4/7/16 8:53,58
72365623049,4/7/16 9:53,64
72365623049,4/7/16 10:53,67
72365623049,4/7/16 11:53,70
72365623049,4/7/16 12:53,71
72365623049,4/7/16 13:51,72
72365623049,4/7/16 13:53,72
72365623049,4/7/16 14:53,71
72365623049,4/7/16 15:53,70
72365623049,4/7/16 16:53,69
72365623049,4/7/16 17:53,65
72365623049,4/7/16 18:53,60
72365623049,4/7/16 19:53,57
72365623049,4/7/16 20:53,56
72365623049,4/7/16 21:53,55
72365623049,4/7/16 22:53,54
72365623049,4/7/16 23:53,53
72365623049,4/7/16 23:59,
72365623049,4/8/16 0:53,51
72365623049,4/8/16 1:53,49
72365623049,4/8/16 2:53,49
72365623049,4/8/16 3:53,49
72365623049,4/8/16 4:53,48
72365623049,4/8/16 5:53,48
72365623049,4/8/16 6:53,49
72365623049,4/8/16 7:53,52
72365623049,4/8/16 8:53,51
72365623049,4/8/16 9:53,46
72365623049,4/8/16 10:53,45
72365623049,4/8/16 11:53,49
72365623049,4/8/16 12:53,48
72365623049,4/8/16 13:04,49
72365623049,4/8/16 13:23,50
72365623049,4/8/16 13:53,51
72365623049,4/8/16 14:53,52
72365623049,4/8/16 15:53,51
72365623049,4/8/16 16:44,50
72365623049,4/8/16 16:53,50
72365623049,4/8/16 17:04,50
72365623049,4/8/16 17:53,50
72365623049,4/8/16 18:53,48
72365623049,4/8/16 19:53,48
72365623049,4/8/16 20:53,47
72365623049,4/8/16 21:53,44
72365623049,4/8/16 22:53,45
72365623049,4/8/16 23:02,45
72365623049,4/8/16 23:48,45
72365623049,4/8/16 23:53,44
72365623049,4/8/16 23:59,
72365623049,4/9/16 0:13,43
72365623049,4/9/16 0:39,43
72365623049,4/9/16 0:42,43
72365623049,4/9/16 0:53,43
72365623049,4/9/16 1:53,43
72365623049,4/9/16 2:53,42
72365623049,4/9/16 3:53,40
72365623049,4/9/16 4:53,40
72365623049,4/9/16 5:53,38
72365623049,4/9/16 6:53,42
72365623049,4/9/16 7:20,43
72365623049,4/9/16 7:53,45
72365623049,4/9/16 8:53,49
72365623049,4/9/16 9:23,52
72365623049,4/9/16 9:51,54
72365623049,4/9/16 9:53,53
72365623049,4/9/16 10:00,53
72365623049,4/9/16 10:53,55
72365623049,4/9/16 11:53,57
72365623049,4/9/16 12:53,61
72365623049,4/9/16 13:53,61
72365623049,4/9/16 14:53,65
72365623049,4/9/16 15:53,65
72365623049,4/9/16 16:53,64
72365623049,4/9/16 17:53,61
72365623049,4/9/16 18:53,57
72365623049,4/9/16 19:53,55
72365623049,4/9/16 20:53,50
72365623049,4/9/16 21:53,42
72365623049,4/9/16 22:53,41
72365623049,4/9/16 23:53,39
72365623049,4/9/16 23:59,
72365623049,4/10/16 0:53,39
72365623049,4/10/16 1:53,36
72365623049,4/10/16 2:53,36
72365623049,4/10/16 3:53,35
72365623049,4/10/16 4:53,36
72365623049,4/10/16 5:53,38
72365623049,4/10/16 6:53,43
72365623049,4/10/16 7:53,54
72365623049,4/10/16 8:53,60
72365623049,4/10/16 9:53,62
72365623049,4/10/16 10:53,65
72365623049,4/10/16 11:53,66
72365623049,4/10/16 12:53,65
72365623049,4/10/16 13:53,65
72365623049,4/10/16 14:53,65
72365623049,4/10/16 15:53,64
72365623049,4/10/16 16:53,56
72365623049,4/10/16 17:53,54
72365623049,4/10/16 18:53,52
72365623049,4/10/16 19:53,51
72365623049,4/10/16 20:53,49
72365623049,4/10/16 21:53,49
72365623049,4/10/16 22:53,49
72365623049,4/10/16 23:53,47
72365623049,4/10/16 23:59,
72365623049,4/11/16 0:53,46
72365623049,4/11/16 1:53,47
72365623049,4/11/16 2:53,47
72365623049,4/11/16 3:53,46
72365623049,4/11/16 4:53,44
72365623049,4/11/16 5:53,43
72365623049,4/11/16 6:53,43
72365623049,4/11/16 7:53,45
72365623049,4/11/16 8:53,48
72365623049,4/11/16 9:53,49
72365623049,4/11/16 10:53,53
72365623049,4/11/16 11:53,54
72365623049,4/11/16 12:53,56
72365623049,4/11/16 13:53,58
72365623049,4/11/16 14:53,61
72365623049,4/11/16 15:53,62
72365623049,4/11/16 16:53,61
72365623049,4/11/16 17:53,59
72365623049,4/11/16 18:53,54
72365623049,4/11/16 19:53,52
72365623049,4/11/16 20:53,48
72365623049,4/11/16 21:53,43
72365623049,4/11/16 22:53,40
72365623049,4/11/16 23:53,39
72365623049,4/11/16 23:59,
72365623049,4/12/16 0:53,38
72365623049,4/12/16 1:53,37
72365623049,4/12/16 2:53,36
72365623049,4/12/16 3:53,36
72365623049,4/12/16 4:53,36
72365623049,4/12/16 5:53,33
72365623049,4/12/16 6:13,35
72365623049,4/12/16 6:21,36
72365623049,4/12/16 6:34,36
72365623049,4/12/16 6:53,37
72365623049,4/12/16 7:31,41
72365623049,4/12/16 7:53,42
72365623049,4/12/16 8:53,42
72365623049,4/12/16 9:53,45
72365623049,4/12/16 10:53,52
72365623049,4/12/16 11:53,54
72365623049,4/12/16 12:53,54
72365623049,4/12/16 13:53,58
72365623049,4/12/16 14:53,60
72365623049,4/12/16 15:53,60
72365623049,4/12/16 16:53,56
72365623049,4/12/16 17:53,51
72365623049,4/12/16 18:53,49
72365623049,4/12/16 19:53,46
72365623049,4/12/16 20:51,45
72365623049,4/12/16 20:53,45
72365623049,4/12/16 21:26,45
72365623049,4/12/16 21:50,45
72365623049,4/12/16 21:53,45
72365623049,4/12/16 22:11,45
72365623049,4/12/16 22:53,44
72365623049,4/12/16 23:50,43
72365623049,4/12/16 23:53,43
72365623049,4/12/16 23:59,
72365623049,4/13/16 0:53,40
72365623049,4/13/16 1:53,38
72365623049,4/13/16 2:53,37
72365623049,4/13/16 3:53,37
72365623049,4/13/16 4:00,38
72365623049,4/13/16 4:08,38
72365623049,4/13/16 4:12,38
72365623049,4/13/16 4:35,39
72365623049,4/13/16 4:44,40
72365623049,4/13/16 4:53,40
72365623049,4/13/16 4:59,40
72365623049,4/13/16 5:15,40
72365623049,4/13/16 5:53,40
72365623049,4/13/16 6:08,40
72365623049,4/13/16 6:35,41
72365623049,4/13/16 6:53,42
72365623049,4/13/16 7:16,44
72365623049,4/13/16 7:43,45
72365623049,4/13/16 7:53,47
72365623049,4/13/16 8:53,53
72365623049,4/13/16 9:53,57
72365623049,4/13/16 10:53,62
72365623049,4/13/16 11:53,65
72365623049,4/13/16 12:53,66
72365623049,4/13/16 13:53,67
72365623049,4/13/16 14:53,66
72365623049,4/13/16 15:53,64
72365623049,4/13/16 16:53,68
72365623049,4/13/16 17:53,65
72365623049,4/13/16 18:53,63
72365623049,4/13/16 19:53,58
72365623049,4/13/16 20:53,54
72365623049,4/13/16 21:53,55
72365623049,4/13/16 22:53,45
72365623049,4/13/16 23:53,44
72365623049,4/13/16 23:59,
72365623049,4/14/16 0:53,47
72365623049,4/14/16 1:53,46
72365623049,4/14/16 2:53,41
72365623049,4/14/16 3:53,39
72365623049,4/14/16 4:53,43
72365623049,4/14/16 5:53,45
72365623049,4/14/16 6:53,49
72365623049,4/14/16 7:53,55
72365623049,4/14/16 8:53,59
72365623049,4/14/16 9:53,63
72365623049,4/14/16 10:53,66
72365623049,4/14/16 11:53,69
72365623049,4/14/16 12:53,71
72365623049,4/14/16 13:53,73
72365623049,4/14/16 14:53,71
72365623049,4/14/16 15:53,70
72365623049,4/14/16 16:53,70
72365623049,4/14/16 17:53,68
72365623049,4/14/16 18:53,66
72365623049,4/14/16 19:53,61
72365623049,4/14/16 20:51,64
72365623049,4/14/16 20:53,64
72365623049,4/14/16 21:00,64
72365623049,4/14/16 21:53,63
72365623049,4/14/16 22:53,59
72365623049,4/14/16 23:53,59
72365623049,4/14/16 23:59,
72365623049,4/15/16 0:53,56
72365623049,4/15/16 1:53,55
72365623049,4/15/16 2:53,55
72365623049,4/15/16 3:53,56
72365623049,4/15/16 4:53,52
72365623049,4/15/16 5:53,51
72365623049,4/15/16 6:53,52
72365623049,4/15/16 7:53,59
72365623049,4/15/16 8:53,59
72365623049,4/15/16 9:53,63
72365623049,4/15/16 10:53,65
72365623049,4/15/16 11:53,65
72365623049,4/15/16 12:53,66
72365623049,4/15/16 13:53,62
72365623049,4/15/16 14:53,59
72365623049,4/15/16 15:53,54
72365623049,4/15/16 16:53,56
72365623049,4/15/16 17:53,56
72365623049,4/15/16 18:53,51
72365623049,4/15/16 19:53,49
72365623049,4/15/16 20:53,51
72365623049,4/15/16 21:22,49
72365623049,4/15/16 21:53,45
72365623049,4/15/16 22:53,43
72365623049,4/15/16 23:53,41
72365623049,4/15/16 23:59,
72365623049,4/16/16 0:53,40
72365623049,4/16/16 1:53,41
72365623049,4/16/16 2:53,40
72365623049,4/16/16 3:53,38
72365623049,4/16/16 4:53,36
72365623049,4/16/16 5:53,34
72365623049,4/16/16 6:53,39
72365623049,4/16/16 7:53,43
72365623049,4/16/16 8:53,40
72365623049,4/16/16 9:53,41
72365623049,4/16/16 10:53,44
72365623049,4/16/16 11:53,46
72365623049,4/16/16 12:53,50
72365623049,4/16/16 13:53,48
72365623049,4/16/16 14:53,41
72365623049,4/16/16 15:01,41
72365623049,4/16/16 15:12,43
72365623049,4/16/16 15:53,47
72365623049,4/16/16 16:53,43
72365623049,4/16/16 17:01,42
72365623049,4/16/16 17:14,40
72365623049,4/16/16 17:24,40
72365623049,4/16/16 17:53,40
72365623049,4/16/16 18:04,41
72365623049,4/16/16 18:53,38
72365623049,4/16/16 19:53,37
72365623049,4/16/16 20:38,36
72365623049,4/16/16 20:53,37
72365623049,4/16/16 21:53,36
72365623049,4/16/16 22:20,35
72365623049,4/16/16 22:53,35
72365623049,4/16/16 23:53,34
72365623049,4/16/16 23:59,
72365623049,4/17/16 0:53,35
72365623049,4/17/16 1:53,35
72365623049,4/17/16 2:53,35
72365623049,4/17/16 3:37,35
72365623049,4/17/16 3:53,34
72365623049,4/17/16 4:53,34
72365623049,4/17/16 5:51,34
72365623049,4/17/16 5:53,34
72365623049,4/17/16 6:15,34
72365623049,4/17/16 6:53,34
72365623049,4/17/16 7:00,35
72365623049,4/17/16 7:41,36
72365623049,4/17/16 7:53,37
72365623049,4/17/16 8:53,38
72365623049,4/17/16 9:25,39
72365623049,4/17/16 9:53,40
72365623049,4/17/16 10:53,41
72365623049,4/17/16 11:53,45
72365623049,4/17/16 12:53,44
72365623049,4/17/16 13:53,46
72365623049,4/17/16 14:53,49
72365623049,4/17/16 15:53,48
72365623049,4/17/16 16:53,46
72365623049,4/17/16 17:53,44
72365623049,4/17/16 18:53,43
72365623049,4/17/16 19:53,43
72365623049,4/17/16 20:53,40
72365623049,4/17/16 21:53,39
72365623049,4/17/16 22:53,41
72365623049,4/17/16 23:53,40
72365623049,4/17/16 23:59,
72365623049,4/18/16 0:53,39
72365623049,4/18/16 1:53,39
72365623049,4/18/16 2:37,38
72365623049,4/18/16 2:53,39
72365623049,4/18/16 3:53,38
72365623049,4/18/16 4:38,37
72365623049,4/18/16 4:53,37
72365623049,4/18/16 5:53,37
72365623049,4/18/16 6:08,37
72365623049,4/18/16 6:51,37
72365623049,4/18/16 6:53,37
72365623049,4/18/16 7:53,38
72365623049,4/18/16 8:53,40
72365623049,4/18/16 9:53,41
72365623049,4/18/16 10:53,43
72365623049,4/18/16 11:53,42
72365623049,4/18/16 12:19,42
72365623049,4/18/16 12:53,47
72365623049,4/18/16 13:51,46
72365623049,4/18/16 13:53,47
72365623049,4/18/16 14:53,46
72365623049,4/18/16 15:01,43
72365623049,4/18/16 15:41,41
72365623049,4/18/16 15:53,41
72365623049,4/18/16 16:16,40
72365623049,4/18/16 16:41,40
72365623049,4/18/16 16:50,39
72365623049,4/18/16 16:53,39
72365623049,4/18/16 17:53,40
72365623049,4/18/16 18:21,40
72365623049,4/18/16 18:35,40
72365623049,4/18/16 18:53,40
72365623049,4/18/16 19:53,39
72365623049,4/18/16 20:53,38
72365623049,4/18/16 21:53,36
72365623049,4/18/16 22:53,34
72365623049,4/18/16 23:53,33
72365623049,4/18/16 23:59,
72365623049,4/19/16 0:53,33
72365623049,4/19/16 1:53,28
72365623049,4/19/16 2:53,28
72365623049,4/19/16 3:53,28
72365623049,4/19/16 4:53,28
72365623049,4/19/16 5:53,30
72365623049,4/19/16 6:15,30
72365623049,4/19/16 6:18,30
72365623049,4/19/16 6:22,30
72365623049,4/19/16 6:53,30
72365623049,4/19/16 7:51,34
72365623049,4/19/16 7:53,33
72365623049,4/19/16 8:16,36
72365623049,4/19/16 8:23,36
72365623049,4/19/16 8:51,39
72365623049,4/19/16 8:53,39
72365623049,4/19/16 9:53,46
72365623049,4/19/16 10:53,49
72365623049,4/19/16 11:53,52
72365623049,4/19/16 12:53,56
72365623049,4/19/16 13:53,58
72365623049,4/19/16 14:53,59
72365623049,4/19/16 15:53,58
72365623049,4/19/16 16:53,56
72365623049,4/19/16 17:53,55
72365623049,4/19/16 18:53,51
72365623049,4/19/16 19:53,47
72365623049,4/19/16 20:53,42
72365623049,4/19/16 21:53,40
72365623049,4/19/16 22:53,39
72365623049,4/19/16 23:53,40
72365623049,4/19/16 23:59,
72365623049,4/20/16 0:53,33
72365623049,4/20/16 1:53,32
72365623049,4/20/16 2:53,31
72365623049,4/20/16 3:53,29
72365623049,4/20/16 4:53,30
72365623049,4/20/16 5:53,34
72365623049,4/20/16 6:53,42
72365623049,4/20/16 7:53,51
72365623049,4/20/16 8:53,56
72365623049,4/20/16 9:53,58
72365623049,4/20/16 10:53,61
72365623049,4/20/16 11:53,66
72365623049,4/20/16 12:53,65
72365623049,4/20/16 13:53,67
72365623049,4/20/16 14:53,68
72365623049,4/20/16 15:53,70
72365623049,4/20/16 16:53,69
72365623049,4/20/16 17:53,65
72365623049,4/20/16 18:53,58
72365623049,4/20/16 19:53,52
72365623049,4/20/16 20:53,50
72365623049,4/20/16 21:53,47
72365623049,4/20/16 22:53,45
72365623049,4/20/16 23:53,43
72365623049,4/20/16 23:59,
72365623049,4/21/16 0:53,43
72365623049,4/21/16 1:53,44
72365623049,4/21/16 2:53,41
72365623049,4/21/16 3:53,41
72365623049,4/21/16 4:53,38
72365623049,4/21/16 5:53,38
72365623049,4/21/16 6:53,46
72365623049,4/21/16 7:53,52
72365623049,4/21/16 8:53,56
72365623049,4/21/16 9:53,58
72365623049,4/21/16 10:53,63
72365623049,4/21/16 11:53,64
72365623049,4/21/16 12:53,68
72365623049,4/21/16 13:53,69
72365623049,4/21/16 14:53,71
72365623049,4/21/16 15:53,72
72365623049,4/21/16 16:53,70
72365623049,4/21/16 17:53,70
72365623049,4/21/16 18:53,63
72365623049,4/21/16 19:53,57
72365623049,4/21/16 20:53,60
72365623049,4/21/16 21:53,58
72365623049,4/21/16 22:53,56
72365623049,4/21/16 23:53,55
72365623049,4/21/16 23:59,
72365623049,4/22/16 0:53,55
72365623049,4/22/16 1:53,55
72365623049,4/22/16 2:53,54
72365623049,4/22/16 3:53,54
72365623049,4/22/16 4:53,52
72365623049,4/22/16 5:53,53
72365623049,4/22/16 6:53,55
72365623049,4/22/16 7:53,60
72365623049,4/22/16 8:53,62
72365623049,4/22/16 9:53,65
72365623049,4/22/16 10:53,70
72365623049,4/22/16 11:53,72
72365623049,4/22/16 12:53,74
72365623049,4/22/16 13:53,76
72365623049,4/22/16 14:53,78
72365623049,4/22/16 15:53,74
72365623049,4/22/16 16:53,69
72365623049,4/22/16 17:53,69
72365623049,4/22/16 18:53,63
72365623049,4/22/16 19:53,60
72365623049,4/22/16 20:53,58
72365623049,4/22/16 21:53,59
72365623049,4/22/16 22:53,56
72365623049,4/22/16 23:53,55
72365623049,4/22/16 23:59,
72365623049,4/23/16 0:53,53
72365623049,4/23/16 1:53,51
72365623049,4/23/16 2:53,47
72365623049,4/23/16 3:53,50
72365623049,4/23/16 4:53,48
72365623049,4/23/16 5:53,47
72365623049,4/23/16 6:53,52
72365623049,4/23/16 7:53,55
72365623049,4/23/16 8:53,60
72365623049,4/23/16 9:53,64
72365623049,4/23/16 10:53,66
72365623049,4/23/16 11:53,68
72365623049,4/23/16 12:53,71
72365623049,4/23/16 13:53,76
72365623049,4/23/16 14:53,77
72365623049,4/23/16 15:53,75
72365623049,4/23/16 16:53,70
72365623049,4/23/16 17:17,70
72365623049,4/23/16 17:25,67
72365623049,4/23/16 17:34,69
72365623049,4/23/16 17:53,68
72365623049,4/23/16 18:53,67
72365623049,4/23/16 19:53,64
72365623049,4/23/16 20:53,61
72365623049,4/23/16 21:53,54
72365623049,4/23/16 22:53,52
72365623049,4/23/16 23:53,48
72365623049,4/23/16 23:59,
72365623049,4/24/16 0:53,44
72365623049,4/24/16 1:53,45
72365623049,4/24/16 2:53,43
72365623049,4/24/16 3:53,39
72365623049,4/24/16 4:53,39
72365623049,4/24/16 5:53,36
72365623049,4/24/16 6:53,47
72365623049,4/24/16 7:53,53
72365623049,4/24/16 8:53,58
72365623049,4/24/16 9:53,61
72365623049,4/24/16 10:53,63
72365623049,4/24/16 11:53,67
72365623049,4/24/16 12:53,67
72365623049,4/24/16 13:53,68
72365623049,4/24/16 14:53,69
72365623049,4/24/16 15:53,69
72365623049,4/24/16 16:53,68
72365623049,4/24/16 17:53,66
72365623049,4/24/16 18:53,59
72365623049,4/24/16 19:53,53
72365623049,4/24/16 20:53,51
72365623049,4/24/16 21:53,49
72365623049,4/24/16 22:53,41
72365623049,4/24/16 23:53,42
72365623049,4/24/16 23:59,
72365623049,4/25/16 0:53,42
72365623049,4/25/16 1:53,40
72365623049,4/25/16 2:53,47
72365623049,4/25/16 3:53,45
72365623049,4/25/16 4:53,37
72365623049,4/25/16 5:53,35
72365623049,4/25/16 6:53,52
72365623049,4/25/16 7:53,58
72365623049,4/25/16 8:53,61
72365623049,4/25/16 9:53,63
72365623049,4/25/16 10:53,64
72365623049,4/25/16 11:53,68
72365623049,4/25/16 12:43,67
72365623049,4/25/16 12:53,67
72365623049,4/25/16 13:53,71
72365623049,4/25/16 14:53,68
72365623049,4/25/16 15:53,71
72365623049,4/25/16 16:53,72
72365623049,4/25/16 17:53,67
72365623049,4/25/16 18:53,64
72365623049,4/25/16 19:53,62
72365623049,4/25/16 20:53,58
72365623049,4/25/16 21:53,51
72365623049,4/25/16 22:53,45
72365623049,4/25/16 23:53,38
72365623049,4/25/16 23:59,
72365623049,4/26/16 0:53,41
72365623049,4/26/16 1:53,34
72365623049,4/26/16 2:53,36
72365623049,4/26/16 3:53,32
72365623049,4/26/16 4:53,31
72365623049,4/26/16 5:53,35
72365623049,4/26/16 6:53,41
72365623049,4/26/16 7:53,44
72365623049,4/26/16 8:53,47
72365623049,4/26/16 9:53,51
72365623049,4/26/16 10:53,51
72365623049,4/26/16 11:53,53
72365623049,4/26/16 12:53,53
72365623049,4/26/16 13:53,56
72365623049,4/26/16 14:53,54
72365623049,4/26/16 15:53,55
72365623049,4/26/16 16:53,52
72365623049,4/26/16 17:53,49
72365623049,4/26/16 18:53,48
72365623049,4/26/16 19:53,46
72365623049,4/26/16 20:53,44
72365623049,4/26/16 21:53,45
72365623049,4/26/16 22:53,45
72365623049,4/26/16 23:53,45
72365623049,4/26/16 23:59,
72365623049,4/27/16 0:53,43
72365623049,4/27/16 1:53,44
72365623049,4/27/16 2:53,41
72365623049,4/27/16 3:53,40
72365623049,4/27/16 4:53,42
72365623049,4/27/16 5:53,41
72365623049,4/27/16 6:53,46
72365623049,4/27/16 7:53,49
72365623049,4/27/16 8:53,53
72365623049,4/27/16 9:53,54
72365623049,4/27/16 10:53,56
72365623049,4/27/16 11:53,62
72365623049,4/27/16 12:53,64
72365623049,4/27/16 13:53,64
72365623049,4/27/16 14:53,65
72365623049,4/27/16 15:53,66
72365623049,4/27/16 16:53,61
72365623049,4/27/16 17:53,61
72365623049,4/27/16 18:53,54
72365623049,4/27/16 19:53,52
72365623049,4/27/16 20:53,49
72365623049,4/27/16 21:53,48
72365623049,4/27/16 22:53,44
72365623049,4/27/16 23:53,49
72365623049,4/27/16 23:59,
72365623049,4/28/16 0:53,44
72365623049,4/28/16 1:53,50
72365623049,4/28/16 2:53,46
72365623049,4/28/16 3:53,47
72365623049,4/28/16 4:53,47
72365623049,4/28/16 5:53,45
72365623049,4/28/16 6:53,50
72365623049,4/28/16 7:53,56
72365623049,4/28/16 8:53,61
72365623049,4/28/16 9:53,63
72365623049,4/28/16 10:53,65
72365623049,4/28/16 11:53,64
72365623049,4/28/16 12:53,66
72365623049,4/28/16 13:13,72
72365623049,4/28/16 13:20,71
72365623049,4/28/16 13:53,73
72365623049,4/28/16 14:53,69
72365623049,4/28/16 15:03,68
72365623049,4/28/16 15:53,68
72365623049,4/28/16 16:53,63
72365623049,4/28/16 17:53,61
72365623049,4/28/16 18:53,61
72365623049,4/28/16 19:53,60
72365623049,4/28/16 20:53,55
72365623049,4/28/16 21:53,56
72365623049,4/28/16 22:53,55
72365623049,4/28/16 23:41,53
72365623049,4/28/16 23:53,53
72365623049,4/28/16 23:59,
72365623049,4/29/16 0:53,52
72365623049,4/29/16 1:53,47
72365623049,4/29/16 2:51,46
72365623049,4/29/16 2:53,47
72365623049,4/29/16 3:39,40
72365623049,4/29/16 3:53,40
72365623049,4/29/16 4:03,39
72365623049,4/29/16 4:23,38
72365623049,4/29/16 4:35,38
72365623049,4/29/16 4:53,37
72365623049,4/29/16 5:06,36
72365623049,4/29/16 5:53,36
72365623049,4/29/16 6:53,37
72365623049,4/29/16 7:08,38
72365623049,4/29/16 7:42,41
72365623049,4/29/16 7:53,42
72365623049,4/29/16 8:29,45
72365623049,4/29/16 8:36,45
72365623049,4/29/16 8:53,44
72365623049,4/29/16 9:00,46
72365623049,4/29/16 9:07,48
72365623049,4/29/16 9:53,51
72365623049,4/29/16 10:51,45
72365623049,4/29/16 10:53,44
72365623049,4/29/16 11:05,44
72365623049,4/29/16 11:15,48
72365623049,4/29/16 11:51,50
72365623049,4/29/16 11:53,51
72365623049,4/29/16 12:11,49
72365623049,4/29/16 12:53,50
72365623049,4/29/16 13:53,49
72365623049,4/29/16 14:53,53
72365623049,4/29/16 15:51,48
72365623049,4/29/16 15:53,48
72365623049,4/29/16 16:00,47
72365623049,4/29/16 16:53,48
72365623049,4/29/16 17:53,49
72365623049,4/29/16 18:53,45
72365623049,4/29/16 19:53,45
72365623049,4/29/16 20:53,40
72365623049,4/29/16 21:53,39
72365623049,4/29/16 22:53,37
72365623049,4/29/16 23:53,37
72365623049,4/29/16 23:59,
72365623049,4/30/16 0:53,39
72365623049,4/30/16 1:53,39
72365623049,4/30/16 2:53,37
72365623049,4/30/16 3:53,37
72365623049,4/30/16 4:53,35
72365623049,4/30/16 5:53,37
72365623049,4/30/16 6:53,43
72365623049,4/30/16 7:53,47
72365623049,4/30/16 8:53,51
72365623049,4/30/16 9:53,50
72365623049,4/30/16 10:53,52
72365623049,4/30/16 11:53,56
72365623049,4/30/16 12:53,58
72365623049,4/30/16 13:53,57
72365623049,4/30/16 14:07,56
72365623049,4/30/16 14:53,57
72365623049,4/30/16 15:53,56
72365623049,4/30/16 16:53,57
72365623049,4/30/16 17:53,56
72365623049,4/30/16 18:53,52
72365623049,4/30/16 19:43,50
72365623049,4/30/16 19:53,47
72365623049,4/30/16 20:53,43
72365623049,4/30/16 21:53,42
72365623049,4/30/16 22:53,44
72365623049,4/30/16 23:53,44
72365623049,4/30/16 23:59,
72365623049,4/30/16 23:59,
72365623049,5/1/16 0:53,42
72365623049,5/1/16 1:38,41
72365623049,5/1/16 1:46,41
72365623049,5/1/16 1:53,41
72365623049,5/1/16 2:12,41
72365623049,5/1/16 2:41,40
72365623049,5/1/16 2:48,39
72365623049,5/1/16 2:53,39
72365623049,5/1/16 3:09,38
72365623049,5/1/16 3:53,37
72365623049,5/1/16 4:51,37
72365623049,5/1/16 4:53,37
72365623049,5/1/16 5:53,37
72365623049,5/1/16 6:20,37
72365623049,5/1/16 6:53,37
72365623049,5/1/16 7:53,38
72365623049,5/1/16 8:51,39
72365623049,5/1/16 8:53,39
72365623049,5/1/16 9:41,39
72365623049,5/1/16 9:53,39
72365623049,5/1/16 10:25,38
72365623049,5/1/16 10:53,37
72365623049,5/1/16 11:53,40
72365623049,5/1/16 12:06,40
72365623049,5/1/16 12:51,43
72365623049,5/1/16 12:53,42
72365623049,5/1/16 13:53,43
72365623049,5/1/16 14:53,46
72365623049,5/1/16 15:53,48
72365623049,5/1/16 16:53,47
72365623049,5/1/16 17:53,44
72365623049,5/1/16 18:53,41
72365623049,5/1/16 19:53,39
72365623049,5/1/16 20:53,38
72365623049,5/1/16 21:53,37
72365623049,5/1/16 22:53,37
72365623049,5/1/16 23:53,36
72365623049,5/1/16 23:59,
72365623049,5/2/16 0:26,36
72365623049,5/2/16 0:53,35
72365623049,5/2/16 1:06,36
72365623049,5/2/16 1:53,35
72365623049,5/2/16 2:29,35
72365623049,5/2/16 2:51,36
72365623049,5/2/16 2:53,35
72365623049,5/2/16 3:08,35
72365623049,5/2/16 3:23,35
72365623049,5/2/16 3:53,35
72365623049,5/2/16 4:53,35
72365623049,5/2/16 5:10,35
72365623049,5/2/16 5:53,35
72365623049,5/2/16 6:53,36
72365623049,5/2/16 7:53,39
72365623049,5/2/16 8:53,42
72365623049,5/2/16 9:23,43
72365623049,5/2/16 9:53,45
72365623049,5/2/16 10:53,50
72365623049,5/2/16 11:53,54
72365623049,5/2/16 12:53,56
72365623049,5/2/16 13:53,56
72365623049,5/2/16 14:53,56
72365623049,5/2/16 15:53,58
72365623049,5/2/16 16:53,59
72365623049,5/2/16 17:53,58
72365623049,5/2/16 18:53,51
72365623049,5/2/16 19:53,50
72365623049,5/2/16 20:53,51
72365623049,5/2/16 21:53,46
72365623049,5/2/16 22:53,48
72365623049,5/2/16 23:53,47
72365623049,5/2/16 23:59,
72365623049,5/3/16 0:53,47
72365623049,5/3/16 1:53,47
72365623049,5/3/16 2:53,41
72365623049,5/3/16 3:53,42
72365623049,5/3/16 4:53,36
72365623049,5/3/16 5:53,39
72365623049,5/3/16 6:53,47
72365623049,5/3/16 7:53,52
72365623049,5/3/16 8:53,58
72365623049,5/3/16 9:53,61
72365623049,5/3/16 10:53,63
72365623049,5/3/16 11:53,66
72365623049,5/3/16 12:53,66
72365623049,5/3/16 13:53,66
72365623049,5/3/16 14:53,69
72365623049,5/3/16 15:53,69
72365623049,5/3/16 16:53,69
72365623049,5/3/16 17:53,66
72365623049,5/3/16 18:53,60
72365623049,5/3/16 19:53,56
72365623049,5/3/16 20:53,53
72365623049,5/3/16 21:53,51
